db_id	templateFilename
shirt_greedo	object/tangible/wearables/shirts/shirt_greedo.iff
shirt_guard_skiff	object/tangible/wearables/shirts/shirt_guard_skiff.iff
shirt_han_solo	object/tangible/wearables/shirts/shirt_han_solo.iff
shirt_lando_cloud_city	object/tangible/wearables/shirts/shirt_lando_cloud_city.iff
shirt_soldier_rebel	object/tangible/wearables/shirts/shirt_soldier_rebel.iff
shoes_boots_bith	object/tangible/wearables/shoes/shoes_boots_bith.iff
shoes_boots_foldover	object/tangible/wearables/shoes/shoes_boots_foldover.iff
shoes_boots_general	object/tangible/wearables/shoes/shoes_boots_general.iff
shoes_boots_heavy_weather	object/tangible/wearables/shoes/shoes_boots_heavy_weather.iff
shoes_boots_imperial_flight	object/tangible/wearables/shoes/shoes_boots_imperial_flight.iff
shoes_boots_jedi	object/tangible/wearables/shoes/shoes_boots_jedi.iff
shoes_boots_jerba_leather	object/tangible/wearables/shoes/shoes_boots_jerba_leather.iff
shoes_s01	object/tangible/wearables/shoes/shoes_s01.iff
shoes_s02	object/tangible/wearables/shoes/shoes_s02.iff
shoes_s03	object/tangible/wearables/shoes/shoes_s03.iff
skirt_s05_m	object/tangible/wearables/skirts/skirt_s05_m.iff
skirt_s06_f	object/tangible/wearables/skirts/skirt_s06_f.iff
skirt_s07_f	object/tangible/wearables/skirts/skirt_s07_f.iff
test_pastry_01	object/tangible/test/test_pastry_01.iff
test_shirt_hue_f	object/tangible/wearables/test/test_shirt_hue_f.iff
test_shirt_hue_m	object/tangible/wearables/test/test_shirt_hue_m.iff
vest_admiral_ackbar	object/tangible/wearables/vests/vest_admiral_ackbar.iff
vest_formal_m	object/tangible/wearables/vests/vest_formal_m.iff
vest_greedo	object/tangible/wearables/vests/vest_greedo.iff
vest_han_solo	object/tangible/wearables/vests/vest_han_solo.iff
vest_hutt_thug_base	object/tangible/wearables/npc_costumes/hutt_thug/vest_hutt_thug_base.iff
vest_hutt_thug01	object/tangible/wearables/npc_costumes/hutt_thug/vest_hutt_thug01.iff
vest_hutt_thug01_f	object/tangible/wearables/npc_costumes/hutt_thug/vest_hutt_thug01_f.iff
vest_hutt_thug01_m	object/tangible/wearables/npc_costumes/hutt_thug/vest_hutt_thug01_m.iff
vest_hutt_thug02	object/tangible/wearables/npc_costumes/hutt_thug/vest_hutt_thug02.iff
vest_hutt_thug02_f	object/tangible/wearables/npc_costumes/hutt_thug/vest_hutt_thug02_f.iff
vest_hutt_thug02_m	object/tangible/wearables/npc_costumes/hutt_thug/vest_hutt_thug02_m.iff
vest_hutt_thug03	object/tangible/wearables/npc_costumes/hutt_thug/vest_hutt_thug03.iff
vest_hutt_thug03_f	object/tangible/wearables/npc_costumes/hutt_thug/vest_hutt_thug03_f.iff
vest_hutt_thug03_m	object/tangible/wearables/npc_costumes/hutt_thug/vest_hutt_thug03_m.iff
vest_peasant_canvas	object/tangible/wearables/vests/vest_peasant_canvas.iff
